IdVenta,IdProducto,IdCliente,IdTiempo,IdGeografia,IdSucursal,IdPromocion,IdMetodoPago,Cantidad,Monto_Bruto,Monto_Descuento,Monto_Neto
5157,7,5,20250308,12,1,3,1,5,9250.00,1850.0,7400.0
5254,6,4,20230420,11,1,3,1,4,840.00,168.0,672.0
5410,10,5,20240415,12,1,3,1,5,1950.00,390.0,1560.0
5468,11,9,20250312,6,1,3,1,7,6650.00,1330.0,5320.0
5559,5,7,20251225,8,1,3,1,7,4760.00,952.0,3808.0
5601,1,3,20250607,4,1,3,1,7,29400.00,5880.0,23520.0
5701,4,4,20230819,5,1,3,1,9,2880.00,576.0,2304.0
5844,1,8,20230404,12,1,3,1,4,16800.00,3360.0,13440.0
5855,11,3,20241103,6,1,3,1,3,2850.00,570.0,2280.0
6077,8,8,20250711,8,1,3,1,6,5700.00,1140.0,4560.0
6167,6,10,20250616,6,1,3,1,7,1470.00,294.0,1176.0
6200,6,7,20241016,9,1,3,1,9,1890.00,378.0,1512.0
6417,1,6,20240329,11,1,3,1,4,16800.00,3360.0,13440.0
6484,6,7,20230319,1,1,3,1,9,1890.00,378.0,1512.0
6559,9,7,20240505,4,1,3,1,9,2520.00,504.0,2016.0
6743,5,5,20250131,8,1,3,1,5,3400.00,680.0,2720.0
6878,11,1,20230420,11,1,3,1,10,9500.00,1900.0,7600.0
6882,7,2,20230328,7,1,3,1,3,5550.00,1110.0,4440.0
7017,1,10,20230428,6,1,3,1,6,25200.00,5040.0,20160.0
7095,8,7,20231022,12,1,3,1,7,6650.00,1330.0,5320.0
7108,9,5,20250506,7,1,3,1,3,840.00,168.0,672.0
7265,10,8,20241104,11,1,3,1,3,1170.00,234.0,936.0
7512,8,5,20230514,14,1,3,1,4,3800.00,760.0,3040.0
7694,3,8,20240511,5,1,3,1,5,25500.00,5100.0,20400.0
7745,11,5,20230801,1,1,3,1,5,4750.00,950.0,3800.0
7778,4,11,20241210,5,1,3,1,1,320.00,64.0,256.0
7807,11,4,20230826,10,1,3,1,10,9500.00,1900.0,7600.0
7829,11,8,20240607,12,1,3,1,1,950.00,190.0,760.0
7836,5,6,20250115,1,1,3,1,10,6800.00,1360.0,5440.0
7983,9,11,20250319,10,1,3,1,3,840.00,168.0,672.0
8068,10,3,20230714,11,1,3,1,10,3900.00,780.0,3120.0
8122,3,4,20241018,5,1,3,1,6,30600.00,6120.0,24480.0
8220,6,1,20240626,7,1,3,1,2,420.00,84.0,336.0
8253,9,5,20251019,11,1,3,1,5,1400.00,280.0,1120.0
8669,5,11,20250806,9,1,3,1,6,4080.00,816.0,3264.0
8782,5,11,20231220,13,1,3,1,7,4760.00,952.0,3808.0
8895,11,8,20240404,11,1,3,1,2,1900.00,380.0,1520.0
8940,7,9,20240811,12,1,3,1,7,12950.00,2590.0,10360.0
8963,7,10,20240927,6,1,3,1,9,16650.00,3330.0,13320.0
8992,5,1,20250531,11,1,3,1,8,5440.00,1088.0,4352.0
9097,5,8,20250322,7,1,3,1,10,6800.00,1360.0,5440.0
9182,9,8,20240226,10,1,3,1,8,2240.00,448.0,1792.0
9278,6,9,20240715,6,1,3,1,5,1050.00,210.0,840.0
9357,1,7,20231208,2,1,3,1,3,12600.00,2520.0,10080.0
9511,4,7,20251124,4,1,3,1,3,960.00,192.0,768.0
9515,11,1,20240707,13,1,3,1,4,3800.00,760.0,3040.0
9696,1,8,20230224,11,1,3,1,10,42000.00,8400.0,33600.0
9743,8,11,20230709,7,1,3,1,3,2850.00,570.0,2280.0
9890,10,2,20231002,8,1,3,1,2,780.00,156.0,624.0
9925,2,3,20230304,13,1,3,1,1,2500.00,500.0,2000.0
10030,8,11,20240930,15,1,3,1,1,950.00,190.0,760.0
10086,2,8,20240625,3,1,3,1,9,22500.00,4500.0,18000.0
10305,8,1,20231221,15,1,3,1,1,950.00,190.0,760.0
10341,4,11,20241011,14,1,3,1,4,1280.00,256.0,1024.0
10483,6,9,20241102,13,1,3,1,7,1470.00,294.0,1176.0
10646,3,4,20231213,11,1,3,1,5,25500.00,5100.0,20400.0
10674,8,8,20231111,7,1,3,1,7,6650.00,1330.0,5320.0
10709,6,10,20240510,15,1,3,1,2,420.00,84.0,336.0
11065,10,10,20230130,7,1,3,1,7,2730.00,546.0,2184.0
11121,7,2,20250601,14,1,3,1,8,14800.00,2960.0,11840.0
11305,9,6,20240516,6,1,3,1,1,280.00,56.0,224.0
11375,7,7,20240622,6,1,3,1,8,14800.00,2960.0,11840.0
11440,4,5,20250623,3,1,3,1,5,1600.00,320.0,1280.0
11581,7,10,20250203,3,1,3,1,8,14800.00,2960.0,11840.0
11635,3,7,20250802,13,1,3,1,9,45900.00,9180.0,36720.0
11660,9,2,20251012,7,1,3,1,4,1120.00,224.0,896.0
11754,5,5,20231016,10,1,3,1,3,2040.00,408.0,1632.0
11768,6,8,20250820,7,1,3,1,6,1260.00,252.0,1008.0
11930,4,3,20230321,12,1,3,1,1,320.00,64.0,256.0
12054,3,10,20231022,5,1,3,1,2,10200.00,2040.0,8160.0
12078,8,11,20231210,14,1,3,1,3,2850.00,570.0,2280.0
12166,10,5,20251201,10,1,3,1,6,2340.00,468.0,1872.0
12198,11,6,20251205,2,1,3,1,7,6650.00,1330.0,5320.0
12328,3,10,20240309,14,1,3,1,7,35700.00,7140.0,28560.0
12437,3,2,20251129,8,1,3,1,2,10200.00,2040.0,8160.0
12502,3,10,20231103,13,1,3,1,3,15300.00,3060.0,12240.0
12541,9,8,20250419,10,1,3,1,9,2520.00,504.0,2016.0
12733,6,11,20231122,6,1,3,1,6,1260.00,252.0,1008.0
12889,11,6,20240117,9,1,3,1,1,950.00,190.0,760.0
12983,10,2,20230405,12,1,3,1,2,780.00,156.0,624.0
12985,6,9,20240220,5,1,3,1,10,2100.00,420.0,1680.0
13088,8,8,20240417,2,1,3,1,2,1900.00,380.0,1520.0
13213,6,10,20250925,4,1,3,1,7,1470.00,294.0,1176.0
13218,4,8,20250118,1,1,3,1,6,1920.00,384.0,1536.0
13475,7,8,20240912,5,1,3,1,2,3700.00,740.0,2960.0
13715,3,11,20230125,15,1,3,1,2,10200.00,2040.0,8160.0
13735,11,7,20240913,7,1,3,1,2,1900.00,380.0,1520.0
13748,3,1,20250504,9,1,3,1,10,51000.00,10200.0,40800.0
13846,11,4,20231117,9,1,3,1,6,5700.00,1140.0,4560.0
13913,9,2,20231007,9,1,3,1,8,2240.00,448.0,1792.0
13986,5,9,20240622,11,1,3,1,6,4080.00,816.0,3264.0
14039,1,6,20240630,7,1,3,1,1,4200.00,840.0,3360.0
14081,11,6,20240222,2,1,3,1,2,1900.00,380.0,1520.0
14082,2,5,20250119,6,1,3,1,2,5000.00,1000.0,4000.0
14103,6,8,20250110,11,1,3,1,10,2100.00,420.0,1680.0
14171,11,4,20241116,15,1,3,1,1,950.00,190.0,760.0
14267,1,2,20230313,4,1,3,1,9,37800.00,7560.0,30240.0
14342,9,3,20230821,8,1,3,1,5,1400.00,280.0,1120.0
14355,8,7,20230823,8,1,3,1,6,5700.00,1140.0,4560.0
14428,6,8,20240604,6,1,3,1,5,1050.00,210.0,840.0
14605,3,1,20230401,1,1,3,1,9,45900.00,9180.0,36720.0
14923,4,6,20230306,3,1,3,1,9,2880.00,576.0,2304.0
15280,1,9,20250114,9,1,3,1,5,21000.00,4200.0,16800.0
15665,6,5,20250118,1,1,3,1,4,840.00,168.0,672.0
15744,4,6,20231128,9,1,3,1,10,3200.00,640.0,2560.0
15881,8,4,20230829,10,1,3,1,4,3800.00,760.0,3040.0
15967,5,3,20250819,7,1,3,1,6,4080.00,816.0,3264.0
16018,1,8,20251231,3,1,3,1,6,25200.00,5040.0,20160.0
16271,2,10,20240915,7,1,3,1,1,2500.00,500.0,2000.0
16345,7,2,20240221,8,1,3,1,4,7400.00,1480.0,5920.0
16352,6,10,20250819,5,1,3,1,6,1260.00,252.0,1008.0
16438,9,8,20250107,2,1,3,1,3,840.00,168.0,672.0
16524,2,4,20231026,9,1,3,1,7,17500.00,3500.0,14000.0
16548,5,9,20230221,1,1,3,1,9,6120.00,1224.0,4896.0
16614,1,6,20231103,7,1,3,1,9,37800.00,7560.0,30240.0
16715,3,10,20250709,15,1,3,1,4,20400.00,4080.0,16320.0
16728,1,7,20231013,11,1,3,1,9,37800.00,7560.0,30240.0
16796,9,2,20230827,4,1,3,1,6,1680.00,336.0,1344.0
16806,1,4,20240329,15,1,3,1,1,4200.00,840.0,3360.0
16862,4,4,20251001,5,1,3,1,7,2240.00,448.0,1792.0
17104,2,10,20240316,7,1,3,1,4,10000.00,2000.0,8000.0
17119,4,6,20230614,8,1,3,1,9,2880.00,576.0,2304.0
17153,10,6,20230725,6,1,3,1,10,3900.00,780.0,3120.0
17226,6,4,20251224,3,1,3,1,8,1680.00,336.0,1344.0
17264,9,8,20230516,14,1,3,1,7,1960.00,392.0,1568.0
17445,2,10,20240619,7,1,3,1,9,22500.00,4500.0,18000.0
17449,2,1,20230308,15,1,3,1,5,12500.00,2500.0,10000.0
17461,10,2,20240116,6,1,3,1,5,1950.00,390.0,1560.0
17708,5,3,20250511,1,1,3,1,9,6120.00,1224.0,4896.0
17719,1,4,20240709,4,1,3,1,10,42000.00,8400.0,33600.0
17892,3,4,20230930,4,1,3,1,9,45900.00,9180.0,36720.0
17928,1,2,20230131,11,1,3,1,9,37800.00,7560.0,30240.0
18075,6,8,20230902,9,1,3,1,3,630.00,126.0,504.0
18301,8,10,20230310,7,1,3,1,3,2850.00,570.0,2280.0
18355,11,11,20240312,12,1,3,1,3,2850.00,570.0,2280.0
18451,11,11,20230317,9,1,3,1,10,9500.00,1900.0,7600.0
18458,9,7,20230801,15,1,3,1,1,280.00,56.0,224.0
18716,3,3,20230526,5,1,3,1,4,20400.00,4080.0,16320.0
18740,9,1,20250416,13,1,3,1,9,2520.00,504.0,2016.0
18773,8,1,20250822,5,1,3,1,8,7600.00,1520.0,6080.0
18935,3,1,20251008,9,1,3,1,6,30600.00,6120.0,24480.0
19025,4,7,20240420,8,1,3,1,9,2880.00,576.0,2304.0
19105,8,11,20231018,7,1,3,1,7,6650.00,1330.0,5320.0
19306,2,10,20230726,13,1,3,1,3,7500.00,1500.0,6000.0
19393,4,6,20240929,10,1,3,1,5,1600.00,320.0,1280.0
19399,7,9,20240702,1,1,3,1,1,1850.00,370.0,1480.0
19471,10,3,20240404,7,1,3,1,2,780.00,156.0,624.0
19836,11,7,20250120,14,1,3,1,10,9500.00,1900.0,7600.0
19858,7,10,20241121,4,1,3,1,5,9250.00,1850.0,7400.0
19864,1,5,20250505,13,1,3,1,1,4200.00,840.0,3360.0
19898,3,10,20241207,8,1,3,1,5,25500.00,5100.0,20400.0
19908,1,9,20241110,6,1,3,1,10,42000.00,8400.0,33600.0
20036,8,1,20250117,14,1,3,1,1,950.00,190.0,760.0
20050,1,7,20230421,15,1,3,1,6,25200.00,5040.0,20160.0
20100,4,8,20240913,13,1,3,1,9,2880.00,576.0,2304.0
20101,3,7,20230722,8,1,3,1,5,25500.00,5100.0,20400.0
20201,11,8,20230709,14,1,3,1,10,9500.00,1900.0,7600.0
20436,4,9,20230919,9,1,3,1,9,2880.00,576.0,2304.0
20439,4,4,20240607,7,1,3,1,8,2560.00,512.0,2048.0
20506,9,1,20230716,1,1,3,1,6,1680.00,336.0,1344.0
20522,9,2,20240830,11,1,3,1,8,2240.00,448.0,1792.0
20547,6,10,20250811,10,1,3,1,2,420.00,84.0,336.0
20644,5,10,20251219,13,1,3,1,3,2040.00,408.0,1632.0
20731,2,11,20240907,1,1,3,1,5,12500.00,2500.0,10000.0
20754,9,8,20240919,11,1,3,1,10,2800.00,560.0,2240.0
20769,6,2,20230713,5,1,3,1,7,1470.00,294.0,1176.0
21030,1,11,20241220,12,1,3,1,7,29400.00,5880.0,23520.0
21061,1,8,20231222,11,1,3,1,1,4200.00,840.0,3360.0
21211,9,7,20250216,7,1,3,1,1,280.00,56.0,224.0
21279,2,10,20241101,1,1,3,1,4,10000.00,2000.0,8000.0
21388,7,8,20250705,6,1,3,1,5,9250.00,1850.0,7400.0
21441,10,8,20240624,10,1,3,1,5,1950.00,390.0,1560.0
21522,3,4,20240321,8,1,3,1,1,5100.00,1020.0,4080.0
21578,5,5,20250323,6,1,3,1,9,6120.00,1224.0,4896.0
21613,9,2,20250617,4,1,3,1,1,280.00,56.0,224.0
21627,6,7,20240125,13,1,3,1,2,420.00,84.0,336.0
21729,9,7,20241001,7,1,3,1,2,560.00,112.0,448.0
21744,9,3,20250215,6,1,3,1,4,1120.00,224.0,896.0
21784,10,11,20251114,5,1,3,1,7,2730.00,546.0,2184.0
21919,7,1,20240905,9,1,3,1,1,1850.00,370.0,1480.0
22124,7,11,20240609,2,1,3,1,9,16650.00,3330.0,13320.0
22135,3,4,20230911,13,1,3,1,2,10200.00,2040.0,8160.0
22168,8,1,20240916,9,1,3,1,7,6650.00,1330.0,5320.0
22213,10,10,20251207,7,1,3,1,5,1950.00,390.0,1560.0
22219,10,10,20251121,6,1,3,1,8,3120.00,624.0,2496.0
22220,9,9,20251205,7,1,3,1,1,280.00,56.0,224.0
22270,1,8,20241231,15,1,3,1,3,12600.00,2520.0,10080.0
22298,6,1,20240516,8,1,3,1,5,1050.00,210.0,840.0
22314,6,2,20241010,10,1,3,1,5,1050.00,210.0,840.0
22362,11,4,20250209,5,1,3,1,7,6650.00,1330.0,5320.0
22374,7,9,20240113,3,1,3,1,6,11100.00,2220.0,8880.0
22536,4,8,20230423,10,1,3,1,8,2560.00,512.0,2048.0
22554,9,7,20241017,12,1,3,1,2,560.00,112.0,448.0
22634,3,7,20230815,11,1,3,1,3,15300.00,3060.0,12240.0
22882,6,10,20240525,2,1,3,1,4,840.00,168.0,672.0
22888,9,3,20230817,14,1,3,1,4,1120.00,224.0,896.0
22918,8,11,20240517,11,1,3,1,9,8550.00,1710.0,6840.0
23054,8,2,20230909,2,1,3,1,6,5700.00,1140.0,4560.0
23080,1,8,20241017,10,1,3,1,9,37800.00,7560.0,30240.0
23129,1,1,20251106,10,1,3,1,7,29400.00,5880.0,23520.0
23166,3,2,20241210,14,1,3,1,8,40800.00,8160.0,32640.0
23533,9,2,20240113,9,1,3,1,2,560.00,112.0,448.0
23583,2,11,20230307,1,1,3,1,6,15000.00,3000.0,12000.0
23588,7,10,20240102,15,1,3,1,2,3700.00,740.0,2960.0
23591,11,10,20231011,14,1,3,1,3,2850.00,570.0,2280.0
23604,11,2,20230415,3,1,3,1,1,950.00,190.0,760.0
23722,1,7,20230721,10,1,3,1,9,37800.00,7560.0,30240.0
23849,8,2,20240427,6,1,3,1,5,4750.00,950.0,3800.0
24068,9,9,20240310,11,1,3,1,2,560.00,112.0,448.0
24117,9,10,20240912,6,1,3,1,1,280.00,56.0,224.0
24293,4,1,20240914,5,1,3,1,10,3200.00,640.0,2560.0
24324,4,3,20250328,14,1,3,1,6,1920.00,384.0,1536.0
24380,10,9,20250104,14,1,3,1,9,3510.00,702.0,2808.0
24383,10,11,20250726,13,1,3,1,9,3510.00,702.0,2808.0
24391,5,1,20250510,4,1,3,1,5,3400.00,680.0,2720.0
24849,6,5,20240305,3,1,3,1,2,420.00,84.0,336.0
24865,4,4,20241002,3,1,3,1,3,960.00,192.0,768.0
24867,10,3,20230505,4,1,3,1,9,3510.00,702.0,2808.0
24936,2,11,20240731,7,1,3,1,9,22500.00,4500.0,18000.0
24963,11,1,20230714,13,1,3,1,2,1900.00,380.0,1520.0
25136,10,3,20240731,5,1,3,1,5,1950.00,390.0,1560.0
25185,3,4,20251127,8,1,3,1,6,30600.00,6120.0,24480.0
25267,11,2,20240429,9,1,3,1,3,2850.00,570.0,2280.0
25303,3,10,20230823,1,1,3,1,10,51000.00,10200.0,40800.0
25430,5,7,20230911,9,1,3,1,9,6120.00,1224.0,4896.0
25503,4,11,20250618,1,1,3,1,3,960.00,192.0,768.0
25630,8,2,20230527,4,1,3,1,7,6650.00,1330.0,5320.0
25695,10,4,20231030,5,1,3,1,8,3120.00,624.0,2496.0
25717,11,7,20231005,14,1,3,1,3,2850.00,570.0,2280.0
25760,2,1,20230510,13,1,3,1,3,7500.00,1500.0,6000.0
25828,6,11,20230123,12,1,3,1,7,1470.00,294.0,1176.0
25920,11,9,20230725,8,1,3,1,9,8550.00,1710.0,6840.0
25941,6,5,20240120,11,1,3,1,10,2100.00,420.0,1680.0
26034,8,2,20240428,9,1,3,1,10,9500.00,1900.0,7600.0
26100,4,6,20230715,2,1,3,1,8,2560.00,512.0,2048.0
26145,3,7,20251012,3,1,3,1,9,45900.00,9180.0,36720.0
26161,1,10,20240711,14,1,3,1,6,25200.00,5040.0,20160.0
26288,3,6,20250112,6,1,3,1,2,10200.00,2040.0,8160.0
26367,3,7,20250430,2,1,3,1,3,15300.00,3060.0,12240.0
26372,6,9,20230323,3,1,3,1,5,1050.00,210.0,840.0
26482,9,8,20240725,7,1,3,1,7,1960.00,392.0,1568.0
26775,2,8,20230919,6,1,3,1,2,5000.00,1000.0,4000.0
26854,5,3,20250129,15,1,3,1,7,4760.00,952.0,3808.0
26909,4,1,20251012,2,1,3,1,2,640.00,128.0,512.0
27063,6,11,20241115,2,1,3,1,5,1050.00,210.0,840.0
27086,7,9,20241126,11,1,3,1,2,3700.00,740.0,2960.0
27259,7,1,20230911,4,1,3,1,4,7400.00,1480.0,5920.0
27352,2,7,20230412,15,1,3,1,1,2500.00,500.0,2000.0
27467,6,9,20230318,11,1,3,1,2,420.00,84.0,336.0
27629,10,8,20240417,1,1,3,1,1,390.00,78.0,312.0
27660,5,7,20240313,4,1,3,1,9,6120.00,1224.0,4896.0
27674,6,1,20251114,2,1,3,1,1,210.00,42.0,168.0
27775,7,2,20250215,15,1,3,1,9,16650.00,3330.0,13320.0
27852,2,8,20241016,3,1,3,1,8,20000.00,4000.0,16000.0
27872,7,6,20251105,9,1,3,1,10,18500.00,3700.0,14800.0
27879,10,3,20230418,2,1,3,1,9,3510.00,702.0,2808.0
27985,5,7,20241127,15,1,3,1,7,4760.00,952.0,3808.0
28008,5,4,20240503,3,1,3,1,7,4760.00,952.0,3808.0
28025,11,2,20251026,11,1,3,1,10,9500.00,1900.0,7600.0
28039,3,7,20240126,1,1,3,1,3,15300.00,3060.0,12240.0
28133,4,3,20230109,15,1,3,1,2,640.00,128.0,512.0
28162,7,2,20241203,8,1,3,1,5,9250.00,1850.0,7400.0
28186,7,4,20230321,10,1,3,1,3,5550.00,1110.0,4440.0
28203,1,11,20251008,11,1,3,1,3,12600.00,2520.0,10080.0
28226,6,10,20230218,11,1,3,1,4,840.00,168.0,672.0
28262,2,5,20250414,5,1,3,1,2,5000.00,1000.0,4000.0
28410,5,7,20230123,8,1,3,1,3,2040.00,408.0,1632.0
28510,6,3,20240430,2,1,3,1,5,1050.00,210.0,840.0
28534,10,9,20230804,11,1,3,1,7,2730.00,546.0,2184.0
28536,5,7,20230413,3,1,3,1,3,2040.00,408.0,1632.0
28554,2,5,20230529,5,1,3,1,6,15000.00,3000.0,12000.0
28606,8,4,20241123,13,1,3,1,9,8550.00,1710.0,6840.0
28731,11,7,20250408,13,1,3,1,6,5700.00,1140.0,4560.0
28953,8,5,20240509,6,1,3,1,7,6650.00,1330.0,5320.0
29221,6,3,20230215,9,1,3,1,2,420.00,84.0,336.0
29233,1,9,20240611,12,1,3,1,9,37800.00,7560.0,30240.0
29288,8,3,20251030,6,1,3,1,6,5700.00,1140.0,4560.0
29320,9,3,20250823,10,1,3,1,5,1400.00,280.0,1120.0
29325,11,7,20241010,2,1,3,1,6,5700.00,1140.0,4560.0
29397,4,3,20250404,4,1,3,1,9,2880.00,576.0,2304.0
29457,2,5,20240621,1,1,3,1,5,12500.00,2500.0,10000.0
29518,7,9,20231125,14,1,3,1,2,3700.00,740.0,2960.0
29543,8,5,20240430,14,1,3,1,7,6650.00,1330.0,5320.0
29578,7,3,20240712,8,1,3,1,1,1850.00,370.0,1480.0
29607,3,2,20240412,11,1,3,1,2,10200.00,2040.0,8160.0
29865,5,11,20240827,5,1,3,1,7,4760.00,952.0,3808.0
29896,6,5,20241201,10,1,3,1,2,420.00,84.0,336.0
29933,9,11,20230103,13,1,3,1,8,2240.00,448.0,1792.0
30442,11,5,20240525,14,1,3,1,10,9500.00,1900.0,7600.0
30513,2,11,20231204,7,1,3,1,1,2500.00,500.0,2000.0
30705,5,4,20230208,14,1,3,1,2,1360.00,272.0,1088.0
30859,6,2,20240608,4,1,3,1,2,420.00,84.0,336.0
30863,8,10,20230122,7,1,3,1,7,6650.00,1330.0,5320.0
30864,5,10,20240802,10,1,3,1,5,3400.00,680.0,2720.0
31075,3,5,20230922,1,1,3,1,6,30600.00,6120.0,24480.0
31164,7,5,20251013,11,1,3,1,10,18500.00,3700.0,14800.0
31174,8,1,20241215,2,1,3,1,7,6650.00,1330.0,5320.0
31240,2,2,20230103,7,1,3,1,2,5000.00,1000.0,4000.0
31306,5,5,20240327,3,1,3,1,9,6120.00,1224.0,4896.0
31311,9,8,20230801,2,1,3,1,8,2240.00,448.0,1792.0
31706,7,5,20231007,2,1,3,1,9,16650.00,3330.0,13320.0
31859,9,5,20230618,1,1,3,1,8,2240.00,448.0,1792.0
31987,7,7,20240505,6,1,3,1,8,14800.00,2960.0,11840.0
31994,1,4,20231007,8,1,3,1,9,37800.00,7560.0,30240.0
32098,3,7,20240208,5,1,3,1,5,25500.00,5100.0,20400.0
32177,6,3,20250620,6,1,3,1,9,1890.00,378.0,1512.0
32747,9,3,20230820,12,1,3,1,3,840.00,168.0,672.0
32907,5,6,20240812,9,1,3,1,8,5440.00,1088.0,4352.0
32913,6,7,20251024,9,1,3,1,7,1470.00,294.0,1176.0
33013,3,9,20240802,2,1,3,1,7,35700.00,7140.0,28560.0
33036,7,3,20230213,14,1,3,1,6,11100.00,2220.0,8880.0
33061,1,9,20240424,1,1,3,1,4,16800.00,3360.0,13440.0
33117,3,1,20250608,7,1,3,1,5,25500.00,5100.0,20400.0
33148,1,7,20231226,5,1,3,1,4,16800.00,3360.0,13440.0
33185,8,7,20240814,3,1,3,1,4,3800.00,760.0,3040.0
33231,8,6,20230707,13,1,3,1,9,8550.00,1710.0,6840.0
33236,8,8,20240405,4,1,3,1,2,1900.00,380.0,1520.0
33323,11,8,20241127,12,1,3,1,10,9500.00,1900.0,7600.0
33422,9,10,20250227,5,1,3,1,2,560.00,112.0,448.0
33585,2,3,20230712,3,1,3,1,2,5000.00,1000.0,4000.0
33682,3,7,20230504,2,1,3,1,6,30600.00,6120.0,24480.0
33747,4,9,20230311,5,1,3,1,3,960.00,192.0,768.0
33776,4,5,20240205,15,1,3,1,7,2240.00,448.0,1792.0
33818,6,10,20250720,4,1,3,1,3,630.00,126.0,504.0
34336,4,9,20230520,6,1,3,1,8,2560.00,512.0,2048.0
34456,11,4,20231120,4,1,3,1,1,950.00,190.0,760.0
34465,5,1,20251110,6,1,3,1,7,4760.00,952.0,3808.0
34759,2,9,20250220,15,1,3,1,3,7500.00,1500.0,6000.0
34780,9,4,20251101,4,1,3,1,6,1680.00,336.0,1344.0
34823,5,10,20251103,13,1,3,1,7,4760.00,952.0,3808.0
34858,5,5,20230107,7,1,3,1,1,680.00,136.0,544.0
219,4,1,20230320,6,1,3,2,3,960.00,192.0,768.0
260,3,6,20230908,9,1,3,2,8,40800.00,8160.0,32640.0
421,2,8,20230126,10,1,3,2,2,5000.00,1000.0,4000.0
538,9,2,20240829,12,1,3,2,8,2240.00,448.0,1792.0
585,9,8,20251118,8,1,3,2,6,1680.00,336.0,1344.0
650,7,6,20230710,9,1,3,2,5,9250.00,1850.0,7400.0
712,10,10,20230526,5,1,3,2,10,3900.00,780.0,3120.0
744,1,5,20240709,3,1,3,2,10,42000.00,8400.0,33600.0
1191,6,2,20230831,5,1,3,2,2,420.00,84.0,336.0
1235,1,10,20240513,13,1,3,2,7,29400.00,5880.0,23520.0
1413,2,4,20240218,10,1,3,2,9,22500.00,4500.0,18000.0
1484,1,6,20241020,12,1,3,2,8,33600.00,6720.0,26880.0
1536,7,10,20250827,15,1,3,2,1,1850.00,370.0,1480.0
1570,6,7,20251013,10,1,3,2,9,1890.00,378.0,1512.0
1643,2,4,20241117,12,1,3,2,9,22500.00,4500.0,18000.0
1686,3,8,20230712,2,1,3,2,4,20400.00,4080.0,16320.0
1764,2,4,20240812,4,1,3,2,2,5000.00,1000.0,4000.0
2069,5,1,20250724,15,1,3,2,5,3400.00,680.0,2720.0
2088,2,8,20240912,3,1,3,2,7,17500.00,3500.0,14000.0
2332,1,4,20251022,12,1,3,2,9,37800.00,7560.0,30240.0
2522,1,4,20250404,2,1,3,2,4,16800.00,3360.0,13440.0
2612,8,9,20230910,2,1,3,2,10,9500.00,1900.0,7600.0
2700,11,7,20250427,14,1,3,2,1,950.00,190.0,760.0
2751,10,5,20231020,9,1,3,2,7,2730.00,546.0,2184.0
2765,5,1,20230509,11,1,3,2,8,5440.00,1088.0,4352.0
2910,10,3,20230918,1,1,3,2,2,780.00,156.0,624.0
2961,3,6,20250630,11,1,3,2,2,10200.00,2040.0,8160.0
2997,11,7,20231229,7,1,3,2,5,4750.00,950.0,3800.0
3001,3,8,20250509,4,1,3,2,8,40800.00,8160.0,32640.0
3129,10,2,20231029,14,1,3,2,1,390.00,78.0,312.0
3163,10,9,20250520,4,1,3,2,2,780.00,156.0,624.0
3165,10,9,20240704,1,1,3,2,7,2730.00,546.0,2184.0
3201,6,1,20230725,6,1,3,2,3,630.00,126.0,504.0
3298,11,3,20251210,3,1,3,2,10,9500.00,1900.0,7600.0
3524,9,8,20230622,4,1,3,2,10,2800.00,560.0,2240.0
3546,6,7,20250407,14,1,3,2,7,1470.00,294.0,1176.0
3656,7,7,20250506,6,1,3,2,8,14800.00,2960.0,11840.0
3828,8,2,20251118,13,1,3,2,10,9500.00,1900.0,7600.0
3858,3,11,20251113,11,1,3,2,5,25500.00,5100.0,20400.0
3966,1,9,20240419,11,1,3,2,4,16800.00,3360.0,13440.0
4041,5,9,20240510,1,1,3,2,8,5440.00,1088.0,4352.0
4043,5,5,20231112,7,1,3,2,10,6800.00,1360.0,5440.0
4156,4,2,20241217,2,1,3,2,6,1920.00,384.0,1536.0
4157,5,3,20250420,9,1,3,2,8,5440.00,1088.0,4352.0
4193,4,5,20250822,15,1,3,2,5,1600.00,320.0,1280.0
4204,8,8,20230210,13,1,3,2,10,9500.00,1900.0,7600.0
4225,4,6,20240604,15,1,3,2,5,1600.00,320.0,1280.0
4509,9,5,20240511,8,1,3,2,1,280.00,56.0,224.0
4535,9,11,20250725,1,1,3,2,4,1120.00,224.0,896.0
4550,2,9,20250906,15,1,3,2,6,15000.00,3000.0,12000.0
4591,8,3,20230521,9,1,3,2,7,6650.00,1330.0,5320.0
4895,1,9,20250828,7,1,3,2,2,8400.00,1680.0,6720.0
4928,8,5,20240526,8,1,3,2,1,950.00,190.0,760.0
5030,9,3,20240101,10,1,3,2,5,1400.00,280.0,1120.0
5101,1,8,20240725,11,1,3,2,8,33600.00,6720.0,26880.0
5265,7,7,20240320,7,1,3,2,10,18500.00,3700.0,14800.0
5276,10,7,20230116,10,1,3,2,3,1170.00,234.0,936.0
5342,11,1,20251204,5,1,3,2,2,1900.00,380.0,1520.0
5386,8,6,20230506,13,1,3,2,1,950.00,190.0,760.0
5605,1,3,20251108,9,1,3,2,1,4200.00,840.0,3360.0
5668,3,8,20230726,3,1,3,2,9,45900.00,9180.0,36720.0
5677,6,5,20240722,11,1,3,2,3,630.00,126.0,504.0
5728,11,4,20230530,5,1,3,2,10,9500.00,1900.0,7600.0
5808,4,5,20240816,6,1,3,2,2,640.00,128.0,512.0
5842,4,9,20241124,13,1,3,2,7,2240.00,448.0,1792.0
